,title,description,originallink,link,pubDate
135,"&apos;우영우&apos; 오늘(18일) 종영…박은빈x강태오, 고래커플은?[MK프리뷰]","박은빈, 강태오 고래 커플의 결말을 비롯한 엔딩이 주목된다. 지난 17일 방송된 ENA 수목드라마 ‘이상한 변호사 우영우&apos;(극본 문지원, 연출 유인식)에서는 제주도에서 헤어진 우영우(박은빈 분), 이준호(강태오 분) 커플의... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=729296,https://n.news.naver.com/mnews/article/009/0005005751?sid=106,"Thu, 18 Aug 2022 06:15:00 +0900"
136,"김호영 ""박은빈 덕분에 계 탔다"" &apos;태왕사신기&apos; 아역 시절 소환 (라디오스타)",배우 김호영이 박은빈 덕분에 계 탄 사연을 공개했다. 더불어 15년 전 작품에서 풋풋했던 아역 시절이... 그는 “요즘 ‘우영우’로 박은빈이 대세인데 ‘태왕사신기’ 때에도 아역들이 인기가 많았다”라고 전했다.... ,http://www.sportsseoul.com/news/read/1151822?ref=naver,https://n.news.naver.com/mnews/article/468/0000874671?sid=106,"Thu, 18 Aug 2022 06:14:00 +0900"
137,"태수미 친아들, 드디어 등장…&apos;우영우&apos;에 누나라 부른 그 사람?","이날 최현진 군은 &apos;이상한 변호사 우영우&apos; 15회에 등장했으며 우영우(박은빈)를 만나 누나라고 부르는 모습이 예고돼 기대를 모으고 있다. 한편, 최현진 군은 2008년생으로 티빙 &apos;돼지의 왕&apos;, tvN &apos;마인&apos; 등 다양한... ",http://www.osen.co.kr/article/G1111921422,https://n.news.naver.com/mnews/article/109/0004680385?sid=106,"Thu, 18 Aug 2022 06:12:00 +0900"
138,종영 D-day ‘이상한 변호사 우영우’ 박은빈이 일 냈다 [TV보고서],이 기반에는 드라마 타이틀롤 우영우 역을 맡은 배우 박은빈의 연기가 있다. 박은빈은 자폐스펙트럼 장애라는 쉽지 않은 설정의 캐릭터를 만나 연기 경력 27년차의 내공을 제대로 보여줬다. 그는 자신만의 세계에 갇혀... ,https://www.newsen.com/news_view.php?uid=202208170937212410,https://n.news.naver.com/mnews/article/609/0000616407?sid=106,"Thu, 18 Aug 2022 06:02:00 +0900"
139,"박은빈, 우영우 DAY....오늘이 마지막 방송[TEN★]","배우 박은빈이 &apos;우영우&apos; 홍보에 나섰다. 박은빈은 17일 자신의 인스타그램에 ""우영우 DAY 한바다""란 글과 함께 사진을 게재했다. 박은빈은 ENA &apos;이상한 변호사 우영우&apos; 촬영장에서 찍은 사진을 공개했다. 한편 박은빈이... ",https://tenasia.hankyung.com/topic/article/2022081804894,https://n.news.naver.com/mnews/article/312/0000564453?sid=106,"Thu, 18 Aug 2022 05:45:00 +0900"
140,"진경 子, 김주헌 음독 부른 해커였다‥박은빈이 법정 세우나 ‘우영우’[어제...","박은빈의 생모 진경의 아들이 대형 사건과 함께 첫 등장했다. 8월 17일 방송된 ENA 수목드라마 &apos;이상한 변호사... 위암 수술을 받으러 간 정명석(강기영 분)을 대신해 우영우(박은빈 분), 최수연(하윤경 분), 권민우(주종혁 분)... ",https://www.newsen.com/news_view.php?uid=202208172030286110,https://n.news.naver.com/mnews/article/609/0000616401?sid=106,"Thu, 18 Aug 2022 05:38:00 +0900"
141,"“바보같은 남자 좋아” 하윤경 고백에 주종혁, 처세술 버렸다 ‘우영우’[결...","8월 17일 방송된 ENA 수목드라마 &apos;이상한 변호사 우영우&apos;(극본 문지원, 연출 유인식) 15회에서는 최수연(하윤경 분)과 권민우(주종혁 분)이 우영우(박은빈 분) 관련 문제로 또 한 번 부딪혔다. 이날 우영우는 불리하게 돌아가는... ",https://www.newsen.com/news_view.php?uid=202208172030206110,https://n.news.naver.com/mnews/article/609/0000616388?sid=106,"Thu, 18 Aug 2022 05:28:00 +0900"
142,“수술 잘못돼 사망하면” 박은빈 발언에 강기영 母 불쾌(우영우)[결정적장면...,"박은빈의 악의 없는 솔직 발언에 강기영의 모친이 불쾌감을 드러냈다. 8월 17일 방송된 ENA 수목드라마 &apos;이상한 변호사 우영우&apos;(극본 문지원, 연출 유인식) 15회에서는 우영우(박은빈 분)이 정명석(강기영 분)의 위암 수술날... ",https://www.newsen.com/news_view.php?uid=202208172030106110,https://n.news.naver.com/mnews/article/609/0000616385?sid=106,"Thu, 18 Aug 2022 05:25:00 +0900"
143,"김호영, 짝사랑하던 박은빈에 감사 인사? ”덕분에 가만있다가 계탔다” (‘라...",뮤지컬 배우 김호영이 배우 박은빈에게 감사의 뜻을 표했다. 17일 밤 방송된 MBC 예능 프로그램... 이날 15년 만에 화제몰이 중인 작품에 대해 묻자 김호영은 “‘태왕사신기’라는 드라마인데 거기에 박은빈 씨가... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208180017215911&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636685?sid=106,"Thu, 18 Aug 2022 05:11:00 +0900"
144,"""변호사님이 있어야 행복해요"" 강태오, 박은빈에 절절한 사랑 고백(이상한변호...","17일 방송된 ENA 수목드라마 &apos;이상한 변호사 우영우&apos;에서는 이별에 아픔으로 슬퍼하던 이준호(강태오 분)가 우영우(박은빈 분)를 찾아가 다시 한번 자신의 마음을 고백하는 모습이 전파를 탔다. 지난주 15화에서 ""이준호 씨는... ",http://www.sportsseoul.com/news/read/1151820?ref=naver,https://n.news.naver.com/mnews/article/468/0000874664?sid=106,"Thu, 18 Aug 2022 05:10:00 +0900"
